Timestamp,Well,Oil Production
2019-12-08,Well 9,757
2019-12-09,Well 9,609
2019-12-10,Well 9,162
2019-12-11,Well 9,732
2019-12-12,Well 9,325
2019-12-13,Well 9,204
2019-12-14,Well 9,871
2019-12-15,Well 9,960
2019-12-16,Well 9,524
2019-12-17,Well 9,354
2019-12-18,Well 9,528
2019-12-19,Well 9,533
2019-12-20,Well 9,306
2019-12-21,Well 9,127
2019-12-22,Well 9,781
2019-12-23,Well 9,435
2019-12-24,Well 9,687
2019-12-25,Well 9,727
2019-12-26,Well 9,168
2019-12-27,Well 9,965
2019-12-28,Well 9,845
2019-12-29,Well 9,612
2019-12-30,Well 9,266
2019-12-31,Well 9,963
2020-01-01,Well 9,829
2020-01-02,Well 9,884
2020-01-03,Well 9,467
2020-01-04,Well 9,350
2020-01-05,Well 9,958
2020-01-06,Well 9,955
2020-01-07,Well 9,785
2020-01-08,Well 9,269
2020-01-09,Well 9,857
2020-01-10,Well 9,189
2020-01-11,Well 9,660
2020-01-12,Well 9,545
2020-01-13,Well 9,393
2020-01-14,Well 9,249
2020-01-15,Well 9,231
2020-01-16,Well 9,532
2020-01-17,Well 9,158
2020-01-18,Well 9,935
2020-01-19,Well 9,298
2020-01-20,Well 9,314
2020-01-21,Well 9,997
2020-01-22,Well 9,660
2020-01-23,Well 9,571
2020-01-24,Well 9,843
2020-01-25,Well 9,346
2020-01-26,Well 9,481
2020-01-27,Well 9,338
2020-01-28,Well 9,466
2020-01-29,Well 9,267
2020-01-30,Well 9,659
2020-01-31,Well 9,150
2020-02-01,Well 9,910
2020-02-02,Well 9,709
2020-02-03,Well 9,827
2020-02-04,Well 9,788
2020-02-05,Well 9,479
2020-02-06,Well 9,573
2020-02-07,Well 9,179
2020-02-08,Well 9,796
2020-02-09,Well 9,466
2020-02-10,Well 9,560
2020-02-11,Well 9,638
2020-02-12,Well 9,551
2020-02-13,Well 9,563
2020-02-14,Well 9,577
2020-02-15,Well 9,519
2020-02-16,Well 9,806
2020-02-17,Well 9,313
2020-02-18,Well 9,468
2020-02-19,Well 9,953
2020-02-20,Well 9,213
2020-02-21,Well 9,853
2020-02-22,Well 9,602
2020-02-23,Well 9,735
2020-02-24,Well 9,916
2020-02-25,Well 9,687
2020-02-26,Well 9,410
2020-02-27,Well 9,568
2020-02-28,Well 9,923
2020-02-29,Well 9,807
2020-03-01,Well 9,962
2020-03-02,Well 9,143
2020-03-03,Well 9,514
2020-03-04,Well 9,797
2020-03-05,Well 9,954
2020-03-06,Well 9,345
2020-03-07,Well 9,183
2020-03-08,Well 9,306
2020-03-09,Well 9,250
2020-03-10,Well 9,767
2020-03-11,Well 9,627
2020-03-12,Well 9,264
2020-03-13,Well 9,244
2020-03-14,Well 9,136
2020-03-15,Well 9,432
2020-03-16,Well 9,502
2020-03-17,Well 9,513
2020-03-18,Well 9,144
2020-03-19,Well 9,501
2020-03-20,Well 9,305
2020-03-21,Well 9,161
2020-03-22,Well 9,519
2020-03-23,Well 9,967
2020-03-24,Well 9,567
2020-03-25,Well 9,919
2020-03-26,Well 9,118
2020-03-27,Well 9,464
2020-03-28,Well 9,399
2020-03-29,Well 9,106
2020-03-30,Well 9,860
2020-03-31,Well 9,527
2020-04-01,Well 9,216
2020-04-02,Well 9,679
2020-04-03,Well 9,606
2020-04-04,Well 9,645
2020-04-05,Well 9,805
2020-04-06,Well 9,424
2020-04-07,Well 9,154
2020-04-08,Well 9,877
2020-04-09,Well 9,141
2020-04-10,Well 9,396
2020-04-11,Well 9,330
2020-04-12,Well 9,552
2020-04-13,Well 9,989
2020-04-14,Well 9,493
2020-04-15,Well 9,621
2020-04-16,Well 9,457
2020-04-17,Well 9,543
2020-04-18,Well 9,227
2020-04-19,Well 9,790
2020-04-20,Well 9,504
2020-04-21,Well 9,491
2020-04-22,Well 9,292
2020-04-23,Well 9,703
2020-04-24,Well 9,980
2020-04-25,Well 9,842
2020-04-26,Well 9,177
2020-04-27,Well 9,184
2020-04-28,Well 9,129
2020-04-29,Well 9,824
2020-04-30,Well 9,148
2020-05-01,Well 9,876
2020-05-02,Well 9,244
2020-05-03,Well 9,168
2020-05-04,Well 9,157
2020-05-05,Well 9,796
2020-05-06,Well 9,673
2020-05-07,Well 9,578
2020-05-08,Well 9,919
2020-05-09,Well 9,544
2020-05-10,Well 9,395
2020-05-11,Well 9,777
2020-05-12,Well 9,270
2020-05-13,Well 9,674
2020-05-14,Well 9,246
2020-05-15,Well 9,583
2020-05-16,Well 9,405
2020-05-17,Well 9,772
2020-05-18,Well 9,752
2020-05-19,Well 9,945
2020-05-20,Well 9,708
2020-05-21,Well 9,545
2020-05-22,Well 9,320
2020-05-23,Well 9,654
2020-05-24,Well 9,903
2020-05-25,Well 9,477
2020-05-26,Well 9,719
2020-05-27,Well 9,365
2020-05-28,Well 9,194
2020-05-29,Well 9,361
2020-05-30,Well 9,924
2020-05-31,Well 9,996
2020-06-01,Well 9,170
2020-06-02,Well 9,318
2020-06-03,Well 9,632
2020-06-04,Well 9,191
2020-06-05,Well 9,226
2020-06-06,Well 9,179
2020-06-07,Well 9,923
2020-06-08,Well 9,337
2020-06-09,Well 9,471
2020-06-10,Well 9,585
2020-06-11,Well 9,793
2020-06-12,Well 9,124
2020-06-13,Well 9,255
2020-06-14,Well 9,616
2020-06-15,Well 9,731
2020-06-16,Well 9,888
2020-06-17,Well 9,629
2020-06-18,Well 9,809
2020-06-19,Well 9,156
2020-06-20,Well 9,704
2020-06-21,Well 9,118
2020-06-22,Well 9,483
2020-06-23,Well 9,964
2020-06-24,Well 9,292
2020-06-25,Well 9,336
2020-06-26,Well 9,486
2020-06-27,Well 9,525
2020-06-28,Well 9,376
2020-06-29,Well 9,326
2020-06-30,Well 9,844
2020-07-01,Well 9,651
2020-07-02,Well 9,422
2020-07-03,Well 9,252
2020-07-04,Well 9,738
2020-07-05,Well 9,336
2020-07-06,Well 9,154
2020-07-07,Well 9,535
2020-07-08,Well 9,783
2020-07-09,Well 9,208
2020-07-10,Well 9,965
2020-07-11,Well 9,283
2020-07-12,Well 9,467
2020-07-13,Well 9,297
2020-07-14,Well 9,470
2020-07-15,Well 9,472
2020-07-16,Well 9,596
2020-07-17,Well 9,698
2020-07-18,Well 9,300
2020-07-19,Well 9,948
2020-07-20,Well 9,608
2020-07-21,Well 9,421
2020-07-22,Well 9,374
2020-07-23,Well 9,310
2020-07-24,Well 9,603
2020-07-25,Well 9,217
2020-07-26,Well 9,802
2020-07-27,Well 9,653
2020-07-28,Well 9,141
2020-07-29,Well 9,414
2020-07-30,Well 9,887
2020-07-31,Well 9,428
2020-08-01,Well 9,116
2020-08-02,Well 9,382
2020-08-03,Well 9,357
2020-08-04,Well 9,674
2020-08-05,Well 9,673
2020-08-06,Well 9,711
2020-08-07,Well 9,118
2020-08-08,Well 9,628
2020-08-09,Well 9,936
2020-08-10,Well 9,522
2020-08-11,Well 9,565
2020-08-12,Well 9,472
2020-08-13,Well 9,857
2020-08-14,Well 9,862
2020-08-15,Well 9,180
2020-08-16,Well 9,650
2020-08-17,Well 9,647
2020-08-18,Well 9,523
2020-08-19,Well 9,528
2020-08-20,Well 9,487
2020-08-21,Well 9,808
2020-08-22,Well 9,769
2020-08-23,Well 9,303
2020-08-24,Well 9,295
2020-08-25,Well 9,827
2020-08-26,Well 9,384
2020-08-27,Well 9,295
2020-08-28,Well 9,406
2020-08-29,Well 9,763
2020-08-30,Well 9,113
2020-08-31,Well 9,936
2020-09-01,Well 9,245
2020-09-02,Well 9,156
2020-09-03,Well 9,822
2020-09-04,Well 9,879
2020-09-05,Well 9,309
2020-09-06,Well 9,628
2020-09-07,Well 9,897
2020-09-08,Well 9,443
2020-09-09,Well 9,814
2020-09-10,Well 9,710
2020-09-11,Well 9,378
2020-09-12,Well 9,308
2020-09-13,Well 9,740
2020-09-14,Well 9,434
2020-09-15,Well 9,387
2020-09-16,Well 9,351
2020-09-17,Well 9,364
2020-09-18,Well 9,370
2020-09-19,Well 9,799
2020-09-20,Well 9,518
2020-09-21,Well 9,825
2020-09-22,Well 9,894
2020-09-23,Well 9,310
2020-09-24,Well 9,464
2020-09-25,Well 9,175
2020-09-26,Well 9,759
2020-09-27,Well 9,420
2020-09-28,Well 9,824
2020-09-29,Well 9,532
2020-09-30,Well 9,208
2020-10-01,Well 9,740
2020-10-02,Well 9,621
2020-10-03,Well 9,146
2020-10-04,Well 9,478
2020-10-05,Well 9,926
2020-10-06,Well 9,195
2020-10-07,Well 9,202
2020-10-08,Well 9,991
2020-10-09,Well 9,953
2020-10-10,Well 9,245
2020-10-11,Well 9,979
2020-10-12,Well 9,126
2020-10-13,Well 9,831
2020-10-14,Well 9,629
2020-10-15,Well 9,778
2020-10-16,Well 9,181
2020-10-17,Well 9,527
2020-10-18,Well 9,683
2020-10-19,Well 9,921
2020-10-20,Well 9,578
2020-10-21,Well 9,865
2020-10-22,Well 9,261
2020-10-23,Well 9,938
2020-10-24,Well 9,501
2020-10-25,Well 9,607
2020-10-26,Well 9,137
2020-10-27,Well 9,610
2020-10-28,Well 9,492
2020-10-29,Well 9,812
2020-10-30,Well 9,593
2020-10-31,Well 9,299
2020-11-01,Well 9,354
2020-11-02,Well 9,278
2020-11-03,Well 9,646
2020-11-04,Well 9,693
2020-11-05,Well 9,488
2020-11-06,Well 9,497
2020-11-07,Well 9,831
2020-11-08,Well 9,257
2020-11-09,Well 9,103
2020-11-10,Well 9,266
2020-11-11,Well 9,567
2020-11-12,Well 9,508
2020-11-13,Well 9,511
2020-11-14,Well 9,303
2020-11-15,Well 9,293
2020-11-16,Well 9,334
2020-11-17,Well 9,817
2020-11-18,Well 9,249
2020-11-19,Well 9,258
2020-11-20,Well 9,378
2020-11-21,Well 9,915
2020-11-22,Well 9,503
2020-11-23,Well 9,992
2020-11-24,Well 9,777
2020-11-25,Well 9,410
2020-11-26,Well 9,167
2020-11-27,Well 9,562
2020-11-28,Well 9,187
2020-11-29,Well 9,316
2020-11-30,Well 9,100
2020-12-01,Well 9,234
2020-12-02,Well 9,796
2020-12-03,Well 9,450
2020-12-04,Well 9,239
2020-12-05,Well 9,717
2020-12-06,Well 9,232
2020-12-07,Well 9,719
2020-12-08,Well 9,277
2020-12-09,Well 9,909
2020-12-10,Well 9,457
2020-12-11,Well 9,479
2020-12-12,Well 9,970
2020-12-13,Well 9,757
2020-12-14,Well 9,549
2020-12-15,Well 9,685
2020-12-16,Well 9,562
2020-12-17,Well 9,207
2020-12-18,Well 9,221
2020-12-19,Well 9,116
2020-12-20,Well 9,295
2020-12-21,Well 9,426
2020-12-22,Well 9,417
2020-12-23,Well 9,908
2020-12-24,Well 9,578
2020-12-25,Well 9,351
2020-12-26,Well 9,602
2020-12-27,Well 9,218
2020-12-28,Well 9,773
2020-12-29,Well 9,809
2020-12-30,Well 9,597
2020-12-31,Well 9,585
2021-01-01,Well 9,144
2021-01-02,Well 9,413
2021-01-03,Well 9,278
2021-01-04,Well 9,993
2021-01-05,Well 9,517
2021-01-06,Well 9,655
2021-01-07,Well 9,882
2021-01-08,Well 9,177
2021-01-09,Well 9,425
2021-01-10,Well 9,789
2021-01-11,Well 9,456
2021-01-12,Well 9,515
2021-01-13,Well 9,614
2021-01-14,Well 9,313
2021-01-15,Well 9,953
2021-01-16,Well 9,173
2021-01-17,Well 9,662
2021-01-18,Well 9,678
2021-01-19,Well 9,608
2021-01-20,Well 9,431
2021-01-21,Well 9,192
2021-01-22,Well 9,787
2021-01-23,Well 9,756
2021-01-24,Well 9,618
2021-01-25,Well 9,368
2021-01-26,Well 9,475
2021-01-27,Well 9,933
2021-01-28,Well 9,103
2021-01-29,Well 9,237
2021-01-30,Well 9,330
2021-01-31,Well 9,699
2021-02-01,Well 9,628
2021-02-02,Well 9,151
2021-02-03,Well 9,745
2021-02-04,Well 9,822
2021-02-05,Well 9,424
2021-02-06,Well 9,830
2021-02-07,Well 9,816
2021-02-08,Well 9,822
2021-02-09,Well 9,376
2021-02-10,Well 9,635
2021-02-11,Well 9,585
2021-02-12,Well 9,615
2021-02-13,Well 9,251
2021-02-14,Well 9,582
2021-02-15,Well 9,358
2021-02-16,Well 9,423
2021-02-17,Well 9,968
2021-02-18,Well 9,267
2021-02-19,Well 9,787
2021-02-20,Well 9,409
2021-02-21,Well 9,902
2021-02-22,Well 9,578
2021-02-23,Well 9,155
2021-02-24,Well 9,719
2021-02-25,Well 9,572
2021-02-26,Well 9,395
2021-02-27,Well 9,560
2021-02-28,Well 9,423
2021-03-01,Well 9,913
2021-03-02,Well 9,945
2021-03-03,Well 9,240
2021-03-04,Well 9,766
2021-03-05,Well 9,361
2021-03-06,Well 9,884
2021-03-07,Well 9,519
2021-03-08,Well 9,843
2021-03-09,Well 9,340
2021-03-10,Well 9,454
2021-03-11,Well 9,948
2021-03-12,Well 9,869
2021-03-13,Well 9,860
2021-03-14,Well 9,688
2021-03-15,Well 9,279
2021-03-16,Well 9,165
2021-03-17,Well 9,919
2021-03-18,Well 9,447
2021-03-19,Well 9,270
2021-03-20,Well 9,573
2021-03-21,Well 9,633
2021-03-22,Well 9,466
2021-03-23,Well 9,206
2021-03-24,Well 9,538
2021-03-25,Well 9,934
2021-03-26,Well 9,326
2021-03-27,Well 9,543
2021-03-28,Well 9,541
2021-03-29,Well 9,495
2021-03-30,Well 9,827
2021-03-31,Well 9,680
2021-04-01,Well 9,183
2021-04-02,Well 9,714
2021-04-03,Well 9,650
2021-04-04,Well 9,112
2021-04-05,Well 9,908
2021-04-06,Well 9,924
2021-04-07,Well 9,792
2021-04-08,Well 9,592
2021-04-09,Well 9,367
2021-04-10,Well 9,624
2021-04-11,Well 9,219
2021-04-12,Well 9,452
2021-04-13,Well 9,156
2021-04-14,Well 9,139
2021-04-15,Well 9,985
2021-04-16,Well 9,435
2021-04-17,Well 9,739
2021-04-18,Well 9,272
2021-04-19,Well 9,646
2021-04-20,Well 9,358
2021-04-21,Well 9,987
2021-04-22,Well 9,616
2021-04-23,Well 9,829
2021-04-24,Well 9,622
2021-04-25,Well 9,993
2021-04-26,Well 9,938
2021-04-27,Well 9,216
2021-04-28,Well 9,283
2021-04-29,Well 9,973
2021-04-30,Well 9,215
2021-05-01,Well 9,261
2021-05-02,Well 9,678
2021-05-03,Well 9,811
2021-05-04,Well 9,642
2021-05-05,Well 9,686
2021-05-06,Well 9,336
2021-05-07,Well 9,938
2021-05-08,Well 9,165
2021-05-09,Well 9,169
2021-05-10,Well 9,908
2021-05-11,Well 9,546
2021-05-12,Well 9,515
2021-05-13,Well 9,631
2021-05-14,Well 9,540
2021-05-15,Well 9,837
2021-05-16,Well 9,563
2021-05-17,Well 9,495
2021-05-18,Well 9,810
2021-05-19,Well 9,650
2021-05-20,Well 9,756
2021-05-21,Well 9,656
2021-05-22,Well 9,494
2021-05-23,Well 9,425
2021-05-24,Well 9,992
2021-05-25,Well 9,190
2021-05-26,Well 9,849
2021-05-27,Well 9,169
2021-05-28,Well 9,265
2021-05-29,Well 9,741
2021-05-30,Well 9,313
2021-05-31,Well 9,951
2021-06-01,Well 9,700
2021-06-02,Well 9,434
2021-06-03,Well 9,863
2021-06-04,Well 9,468
2021-06-05,Well 9,960
2021-06-06,Well 9,683
2021-06-07,Well 9,776
2021-06-08,Well 9,148
2021-06-09,Well 9,151
2021-06-10,Well 9,388
2021-06-11,Well 9,889
2021-06-12,Well 9,725
2021-06-13,Well 9,338
2021-06-14,Well 9,232
2021-06-15,Well 9,885
2021-06-16,Well 9,265
2021-06-17,Well 9,473
2021-06-18,Well 9,472
2021-06-19,Well 9,904
2021-06-20,Well 9,577
2021-06-21,Well 9,854
2021-06-22,Well 9,578
2021-06-23,Well 9,931
2021-06-24,Well 9,749
2021-06-25,Well 9,690
2021-06-26,Well 9,781
2021-06-27,Well 9,734
2021-06-28,Well 9,787
2021-06-29,Well 9,399
2021-06-30,Well 9,181
2021-07-01,Well 9,186
2021-07-02,Well 9,324
2021-07-03,Well 9,115
2021-07-04,Well 9,921
2021-07-05,Well 9,457
2021-07-06,Well 9,262
2021-07-07,Well 9,709
2021-07-08,Well 9,767
2021-07-09,Well 9,613
2021-07-10,Well 9,449
2021-07-11,Well 9,780
2021-07-12,Well 9,563
2021-07-13,Well 9,926
2021-07-14,Well 9,936
2021-07-15,Well 9,474
2021-07-16,Well 9,191
2021-07-17,Well 9,280
2021-07-18,Well 9,842
2021-07-19,Well 9,400
2021-07-20,Well 9,759
2021-07-21,Well 9,891
2021-07-22,Well 9,288
2021-07-23,Well 9,958
2021-07-24,Well 9,961
2021-07-25,Well 9,413
2021-07-26,Well 9,592
2021-07-27,Well 9,227
2021-07-28,Well 9,618
2021-07-29,Well 9,525
2021-07-30,Well 9,658
2021-07-31,Well 9,664
2021-08-01,Well 9,286
2021-08-02,Well 9,649
2021-08-03,Well 9,552
2021-08-04,Well 9,570
2021-08-05,Well 9,837
2021-08-06,Well 9,664
2021-08-07,Well 9,323
2021-08-08,Well 9,253
2021-08-09,Well 9,659
2021-08-10,Well 9,450
2021-08-11,Well 9,246
2021-08-12,Well 9,675
2021-08-13,Well 9,448
2021-08-14,Well 9,281
2021-08-15,Well 9,736
2021-08-16,Well 9,278
2021-08-17,Well 9,138
2021-08-18,Well 9,871
2021-08-19,Well 9,993
2021-08-20,Well 9,102
2021-08-21,Well 9,163
2021-08-22,Well 9,128
2021-08-23,Well 9,471
2021-08-24,Well 9,622
2021-08-25,Well 9,196
2021-08-26,Well 9,969
2021-08-27,Well 9,541
2021-08-28,Well 9,302
2021-08-29,Well 9,510
2021-08-30,Well 9,120
2021-08-31,Well 9,650
2021-09-01,Well 9,834
2021-09-02,Well 9,201
2021-09-03,Well 9,145
2021-09-04,Well 9,165
2021-09-05,Well 9,702
2021-09-06,Well 9,263
2021-09-07,Well 9,210
2021-09-08,Well 9,437
2021-09-09,Well 9,222
2021-09-10,Well 9,804
2021-09-11,Well 9,546
2021-09-12,Well 9,710
2021-09-13,Well 9,390
2021-09-14,Well 9,770
2021-09-15,Well 9,511
2021-09-16,Well 9,714
2021-09-17,Well 9,996
2021-09-18,Well 9,380
2021-09-19,Well 9,142
2021-09-20,Well 9,585
2021-09-21,Well 9,695
2021-09-22,Well 9,802
2021-09-23,Well 9,150
2021-09-24,Well 9,997
2021-09-25,Well 9,309
2021-09-26,Well 9,225
2021-09-27,Well 9,591
2021-09-28,Well 9,608
2021-09-29,Well 9,680
2021-09-30,Well 9,876
2021-10-01,Well 9,357
2021-10-02,Well 9,287
2021-10-03,Well 9,329
2021-10-04,Well 9,288
2021-10-05,Well 9,514
2021-10-06,Well 9,109
2021-10-07,Well 9,213
2021-10-08,Well 9,175
2021-10-09,Well 9,775
2021-10-10,Well 9,601
2021-10-11,Well 9,184
2021-10-12,Well 9,148
2021-10-13,Well 9,594
2021-10-14,Well 9,937
2021-10-15,Well 9,788
2021-10-16,Well 9,486
2021-10-17,Well 9,488
2021-10-18,Well 9,317
2021-10-19,Well 9,800
2021-10-20,Well 9,445
2021-10-21,Well 9,329
2021-10-22,Well 9,354
2021-10-23,Well 9,335
2021-10-24,Well 9,125
2021-10-25,Well 9,683
2021-10-26,Well 9,360
2021-10-27,Well 9,865
2021-10-28,Well 9,370
2021-10-29,Well 9,222
2021-10-30,Well 9,755
2021-10-31,Well 9,356
2021-11-01,Well 9,755
2021-11-02,Well 9,520
2021-11-03,Well 9,358
2021-11-04,Well 9,146
2021-11-05,Well 9,962
2021-11-06,Well 9,624
2021-11-07,Well 9,987
2021-11-08,Well 9,307
2021-11-09,Well 9,410
2021-11-10,Well 9,846
2021-11-11,Well 9,248
2021-11-12,Well 9,933
2021-11-13,Well 9,537
2021-11-14,Well 9,254
2021-11-15,Well 9,777
2021-11-16,Well 9,189
2021-11-17,Well 9,797
2021-11-18,Well 9,929
2021-11-19,Well 9,457
2021-11-20,Well 9,273
2021-11-21,Well 9,316
2021-11-22,Well 9,555
2021-11-23,Well 9,875
2021-11-24,Well 9,708
2021-11-25,Well 9,728
2021-11-26,Well 9,298
2021-11-27,Well 9,931
2021-11-28,Well 9,585
2021-11-29,Well 9,632
2021-11-30,Well 9,299
2021-12-01,Well 9,470
2021-12-02,Well 9,952
2021-12-03,Well 9,547
2021-12-04,Well 9,347
2021-12-05,Well 9,887
2021-12-06,Well 9,363
2021-12-07,Well 9,157
2021-12-08,Well 9,401
2021-12-09,Well 9,130
2021-12-10,Well 9,597
2021-12-11,Well 9,348
2021-12-12,Well 9,704
2021-12-13,Well 9,876
2021-12-14,Well 9,370
2021-12-15,Well 9,705
2021-12-16,Well 9,765
2021-12-17,Well 9,493
2021-12-18,Well 9,896
2021-12-19,Well 9,601
2021-12-20,Well 9,691
2021-12-21,Well 9,903
2021-12-22,Well 9,183
2021-12-23,Well 9,464
2021-12-24,Well 9,985
2021-12-25,Well 9,648
2021-12-26,Well 9,441
2021-12-27,Well 9,938
2021-12-28,Well 9,506
2021-12-29,Well 9,524
2021-12-30,Well 9,843
2021-12-31,Well 9,192
2019-01-01,Well 10,947
2019-01-02,Well 10,713
2019-01-03,Well 10,511
2019-01-04,Well 10,531
2019-01-05,Well 10,777
2019-01-06,Well 10,258
2019-01-07,Well 10,113
2019-01-08,Well 10,472
2019-01-09,Well 10,324
2019-01-10,Well 10,604
2019-01-11,Well 10,172
2019-01-12,Well 10,348
2019-01-13,Well 10,610
2019-01-14,Well 10,702
2019-01-15,Well 10,315
2019-01-16,Well 10,701
2019-01-17,Well 10,640
2019-01-18,Well 10,916
2019-01-19,Well 10,319
2019-01-20,Well 10,939
2019-01-21,Well 10,826
2019-01-22,Well 10,320
2019-01-23,Well 10,488
2019-01-24,Well 10,653
2019-01-25,Well 10,746
2019-01-26,Well 10,141
2019-01-27,Well 10,775
2019-01-28,Well 10,972
2019-01-29,Well 10,382
2019-01-30,Well 10,157
2019-01-31,Well 10,913
2019-02-01,Well 10,933
2019-02-02,Well 10,636
2019-02-03,Well 10,172
2019-02-04,Well 10,984
2019-02-05,Well 10,228
2019-02-06,Well 10,698
2019-02-07,Well 10,941
2019-02-08,Well 10,525
2019-02-09,Well 10,764
2019-02-10,Well 10,793
2019-02-11,Well 10,224
2019-02-12,Well 10,166
2019-02-13,Well 10,105
2019-02-14,Well 10,736
2019-02-15,Well 10,413
2019-02-16,Well 10,425
2019-02-17,Well 10,664
2019-02-18,Well 10,677
2019-02-19,Well 10,925
2019-02-20,Well 10,605
2019-02-21,Well 10,181
2019-02-22,Well 10,698
2019-02-23,Well 10,101
2019-02-24,Well 10,303
2019-02-25,Well 10,761
2019-02-26,Well 10,904
2019-02-27,Well 10,503
2019-02-28,Well 10,202
2019-03-01,Well 10,635
2019-03-02,Well 10,467
2019-03-03,Well 10,311
2019-03-04,Well 10,676
2019-03-05,Well 10,308
2019-03-06,Well 10,862
2019-03-07,Well 10,996
2019-03-08,Well 10,216
2019-03-09,Well 10,727
2019-03-10,Well 10,848
2019-03-11,Well 10,577
2019-03-12,Well 10,204
2019-03-13,Well 10,594
2019-03-14,Well 10,870
2019-03-15,Well 10,145
2019-03-16,Well 10,922
2019-03-17,Well 10,430
2019-03-18,Well 10,315
2019-03-19,Well 10,591
2019-03-20,Well 10,912
2019-03-21,Well 10,944
2019-03-22,Well 10,548
2019-03-23,Well 10,635
2019-03-24,Well 10,610
2019-03-25,Well 10,557
2019-03-26,Well 10,646
2019-03-27,Well 10,635
2019-03-28,Well 10,639
2019-03-29,Well 10,583
2019-03-30,Well 10,115
2019-03-31,Well 10,670
2019-04-01,Well 10,342
2019-04-02,Well 10,306
2019-04-03,Well 10,370
2019-04-04,Well 10,860
2019-04-05,Well 10,878
2019-04-06,Well 10,804
2019-04-07,Well 10,946
2019-04-08,Well 10,829
2019-04-09,Well 10,214
2019-04-10,Well 10,679
2019-04-11,Well 10,398
2019-04-12,Well 10,936
2019-04-13,Well 10,582
2019-04-14,Well 10,496
2019-04-15,Well 10,493
2019-04-16,Well 10,174
2019-04-17,Well 10,581
2019-04-18,Well 10,202
2019-04-19,Well 10,396
2019-04-20,Well 10,277
2019-04-21,Well 10,314
2019-04-22,Well 10,414
2019-04-23,Well 10,138
2019-04-24,Well 10,358
2019-04-25,Well 10,815
2019-04-26,Well 10,106
2019-04-27,Well 10,148
2019-04-28,Well 10,637
2019-04-29,Well 10,260
2019-04-30,Well 10,968
2019-05-01,Well 10,275
2019-05-02,Well 10,690
2019-05-03,Well 10,101
2019-05-04,Well 10,994
2019-05-05,Well 10,554
2019-05-06,Well 10,743
2019-05-07,Well 10,375
2019-05-08,Well 10,597
2019-05-09,Well 10,728
2019-05-10,Well 10,775
2019-05-11,Well 10,899
2019-05-12,Well 10,127
2019-05-13,Well 10,432
2019-05-14,Well 10,100
2019-05-15,Well 10,287
2019-05-16,Well 10,155
2019-05-17,Well 10,646
2019-05-18,Well 10,211
2019-05-19,Well 10,897
2019-05-20,Well 10,409
2019-05-21,Well 10,135
2019-05-22,Well 10,538
2019-05-23,Well 10,828
2019-05-24,Well 10,691
2019-05-25,Well 10,925
2019-05-26,Well 10,694
2019-05-27,Well 10,676
2019-05-28,Well 10,424
2019-05-29,Well 10,739
2019-05-30,Well 10,406
2019-05-31,Well 10,633
2019-06-01,Well 10,827
2019-06-02,Well 10,718
2019-06-03,Well 10,208
2019-06-04,Well 10,471
2019-06-05,Well 10,456
2019-06-06,Well 10,280
2019-06-07,Well 10,455
2019-06-08,Well 10,775
2019-06-09,Well 10,167
2019-06-10,Well 10,391
2019-06-11,Well 10,791
2019-06-12,Well 10,280
2019-06-13,Well 10,565
2019-06-14,Well 10,533
2019-06-15,Well 10,563
2019-06-16,Well 10,780
2019-06-17,Well 10,633
2019-06-18,Well 10,165
2019-06-19,Well 10,120
2019-06-20,Well 10,711
2019-06-21,Well 10,483
2019-06-22,Well 10,911
2019-06-23,Well 10,714
2019-06-24,Well 10,658
2019-06-25,Well 10,138
2019-06-26,Well 10,384
2019-06-27,Well 10,921
2019-06-28,Well 10,701
2019-06-29,Well 10,696
2019-06-30,Well 10,884
2019-07-01,Well 10,435
2019-07-02,Well 10,287
2019-07-03,Well 10,770
2019-07-04,Well 10,342
2019-07-05,Well 10,172
2019-07-06,Well 10,578
2019-07-07,Well 10,660
2019-07-08,Well 10,200
2019-07-09,Well 10,613
2019-07-10,Well 10,855
2019-07-11,Well 10,275
2019-07-12,Well 10,337
2019-07-13,Well 10,158
2019-07-14,Well 10,964
2019-07-15,Well 10,198
2019-07-16,Well 10,970
2019-07-17,Well 10,594
2019-07-18,Well 10,613
2019-07-19,Well 10,854
2019-07-20,Well 10,396
2019-07-21,Well 10,310
2019-07-22,Well 10,222
2019-07-23,Well 10,328
2019-07-24,Well 10,693
2019-07-25,Well 10,755
2019-07-26,Well 10,487
2019-07-27,Well 10,239
2019-07-28,Well 10,640
2019-07-29,Well 10,490
2019-07-30,Well 10,369
2019-07-31,Well 10,858
2019-08-01,Well 10,111
2019-08-02,Well 10,966
2019-08-03,Well 10,488
2019-08-04,Well 10,436
2019-08-05,Well 10,605
2019-08-06,Well 10,205
2019-08-07,Well 10,131
2019-08-08,Well 10,173
2019-08-09,Well 10,270
2019-08-10,Well 10,948
2019-08-11,Well 10,168
2019-08-12,Well 10,912
2019-08-13,Well 10,461
2019-08-14,Well 10,748
2019-08-15,Well 10,532
2019-08-16,Well 10,199
2019-08-17,Well 10,757
2019-08-18,Well 10,108
2019-08-19,Well 10,673
2019-08-20,Well 10,796
2019-08-21,Well 10,128
2019-08-22,Well 10,992
2019-08-23,Well 10,213
2019-08-24,Well 10,561
2019-08-25,Well 10,242
2019-08-26,Well 10,489
2019-08-27,Well 10,731
2019-08-28,Well 10,781
2019-08-29,Well 10,256
2019-08-30,Well 10,434
2019-08-31,Well 10,960
